,f_MUNICIPIO_COD,f_MUNICIPIO,ANO,MES,ANOMES,REGIAO,HOMOCIDIO_DOLOSO,LESAO_CORPORAL_MORTE,LATROCINIO,CVLI,HOMOCIDIO_POR_INTERVENCAO_POLICIAL,LETALIDADE_VIOLENTA,TENTATIVA_HOMICIDIO,ESTUPRO,HOMICIDIO_CULPOSP,LESAO_CORPORAL_DOLOSA,LESAO_CORPORAL_CULPOSA,ROUBO_TRANSEUNTE,ROUBO_CELULAR,ROUBO_EM_COLETIVO,ROUBO_EM_RUA,ROUBO_VEICULO,ROUBO_DE_CARGA,ROUBO_COMERCIO,ROUBO_RESIDENCIAL,ROUBO_BANCO,ROUBO_CAIXA_ELETRONICO,ROUBO_CONSUCAO_SAQUE,ROUBO_APOS_SAQUE,ROUBO_BICICLETA,OUTROS_ROUBOS,TOTAL_ROUBOS,FURTO_VEICULOS,FURTO_TRANSEUNTE,FURTO_EM_COLETIVO,FURTO_CELULAR,FURTO_BICILETA,OUTROS_FURTOS,TOTAL_FURTOS,SEQUESTRO,EXTORSAO,SEQUESTRO_RELAMPAGO,ESTELIONATO,APREENSAO_DROGAS,POSSE_DROGAS,TRAFICO_DROGAS,APREENSAO_DROGAS_SEM_AUTOR,RECUPERACAO_VEICULOS,APF,AAAPAI,CMP,CMBA,AMEACA,PESSOAS_DESAPARECIDAS,ENCONTRO_CADAVER,ENCONTRO_OSSADA,POLICIAL_MILITAR_MORTO_SERVICO,POLICIAL_CIVIL_MORTO_SERVICO,REGISTRO_OCORRENCIAS,FASE
7262,3305901,TRAJANO DE MORAES,2020,7,202007,INTERIOR,1,0,0,1,0,1,1,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,2,2,0,0,0,2,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,27,3
7263,3306008,TRÊS RIOS,2020,7,202007,INTERIOR,1,0,0,1,0,1,1,29,1,1,1,0,0,0,0,3,2,0,2,0,0,0,0,0,1,8,2,2,0,0,0,18,22,0,0,0,13,53,24,27,3,4,42,4,17,0,33,1,0,0,0,0,233,3
7264,3306107,VALENÇA,2020,7,202007,INTERIOR,0,0,0,0,0,0,0,27,9,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,17,0,0,0,16,33,24,7,2,0,14,0,6,0,27,1,0,0,0,0,181,3
7265,3306156,VARRE-SAI,2020,7,202007,INTERIOR,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,2,0,2,0,3,0,0,0,0,0,18,3
7266,3306206,VASSOURAS,2020,7,202007,INTERIOR,0,0,0,0,0,0,1,6,2,0,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,1,0,0,2,0,1,4,0,0,0,9,12,8,4,1,0,7,0,2,0,14,0,0,1,0,0,71,3
7267,3306305,VOLTA REDONDA,2020,7,202007,INTERIOR,4,0,0,4,0,4,23,55,8,1,19,7,9,0,16,4,1,5,1,0,0,0,0,0,5,32,14,0,0,4,0,65,83,0,0,0,66,48,8,31,10,12,42,12,18,0,69,5,0,0,0,0,633,3
7268,3300100,ANGRA DOS REIS,2020,8,202008,INTERIOR,10,0,0,10,1,11,21,45,4,1,9,11,2,0,13,1,0,3,1,0,0,0,0,0,2,20,3,1,0,2,0,41,47,0,3,0,33,21,4,18,0,4,27,4,8,0,44,6,0,0,0,0,387,3
7269,3300159,APERIBÉ,2020,8,202008,INTERIOR,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,6,0,0,0,0,2,2,0,0,0,2,1,0,0,1,0,0,0,0,0,23,3
7270,3300209,ARARUAMA,2020,8,202008,INTERIOR,2,0,0,2,0,2,5,46,5,1,25,4,5,0,9,3,0,0,0,0,0,0,0,0,2,14,14,3,1,6,1,50,75,0,1,0,37,23,4,16,3,6,27,5,22,0,38,3,0,0,0,0,430,3
7271,3300225,AREAL,2020,8,202008,INTERIOR,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,4,0,0,0,1,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,14,3
7272,3300233,ARMAÇÃO DOS BÚZIOS,2020,8,202008,INTERIOR,1,0,0,1,0,1,1,19,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,1,0,0,21,24,0,0,0,12,10,2,7,2,0,13,3,5,0,8,0,0,0,0,0,164,3
7273,3300258,ARRAIAL DO CABO,2020,8,202008,INTERIOR,1,0,0,1,0,1,2,6,1,1,0,1,1,0,2,0,0,0,0,0,0,0,0,0,1,3,0,1,0,6,0,10,17,0,1,0,11,14,4,10,2,0,12,3,3,0,10,2,0,0,0,0,101,3
7274,3300308,BARRA DO PIRAÍ,2020,8,202008,INTERIOR,4,0,0,4,0,4,2,29,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,2,1,4,2,17,27,0,0,0,9,46,16,17,13,3,16,3,9,0,32,1,0,0,0,0,212,3
7275,3300407,BARRA MANSA,2020,8,202008,INTERIOR,1,0,0,1,1,2,7,28,5,1,4,2,2,0,4,1,0,1,1,0,0,0,0,0,1,8,6,0,0,3,2,26,37,0,0,0,31,26,1,26,0,11,42,4,13,0,62,1,0,0,0,0,369,3
7276,3300456,BELFORD ROXO,2020,8,202008,BAIXADA FLUMINENSE,8,0,0,8,1,9,6,121,13,2,31,102,33,16,151,199,23,4,0,0,0,1,0,0,34,412,36,7,3,6,1,33,86,0,2,1,53,2,1,1,0,64,24,4,22,1,86,10,2,0,0,0,1040,3
7277,3300506,BOM JARDIM,2020,8,202008,INTERIOR,0,0,0,0,0,0,0,2,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,7,10,0,0,0,7,7,4,3,0,0,5,1,1,0,5,0,0,0,0,1,56,3
7278,3300605,BOM JESUS DO ITABAPOANA,2020,8,202008,INTERIOR,0,0,0,0,0,0,3,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,4,0,0,0,3,25,15,10,0,0,16,2,4,0,13,0,0,0,0,0,69,3
7279,3300704,CABO FRIO,2020,8,202008,INTERIOR,6,0,1,7,0,7,5,59,5,2,15,26,8,1,35,6,0,0,0,0,0,0,0,0,5,46,13,5,1,6,2,60,87,0,1,0,60,44,6,35,3,7,52,16,21,0,43,2,1,0,0,0,548,3
7280,3300803,CACHOEIRAS DE MACACU,2020,8,202008,INTERIOR,0,0,0,0,0,0,1,15,2,0,3,1,0,0,1,0,1,0,0,0,0,0,0,0,2,4,0,0,0,2,0,14,16,0,0,0,8,7,2,4,1,2,8,4,4,0,8,1,0,0,0,0,108,3
7281,3300902,CAMBUCI,2020,8,202008,INTERIOR,0,0,0,0,0,0,0,5,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,3,6,0,0,0,4,6,5,0,1,0,0,0,0,0,10,1,0,0,0,0,47,3
7282,3300936,CARAPEBUS,2020,8,202008,INTERIOR,0,0,0,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,4,0,0,0,3,1,1,1,0,0,2,0,1,0,1,0,0,0,0,0,20,3
7283,3300951,COMENDADOR LEVY GASPARIAN,2020,8,202008,INTERIOR,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,5,2,3,0,0,6,0,0,0,1,0,0,0,0,0,15,3
7284,3301009,CAMPOS DOS GOYTACAZES,2020,8,202008,INTERIOR,16,0,2,18,0,18,17,56,8,6,50,28,24,1,53,4,1,8,0,0,0,0,0,0,17,83,13,22,7,9,2,77,130,0,1,0,81,123,29,69,27,8,198,25,47,2,77,1,0,0,0,0,1006,3
7285,3301108,CANTAGALO,2020,8,202008,INTERIOR,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,2,3,0,0,0,7,12,8,5,0,0,6,0,1,0,5,0,0,0,0,0,59,3
7286,3301157,CARDOSO MOREIRA,2020,8,202008,INTERIOR,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,9,7,2,1,2,3,0,0,0,8,0,0,0,0,0,37,3
7287,3301207,CARMO,2020,8,202008,INTERIOR,0,0,0,0,0,0,2,14,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4,13,11,2,0,0,7,0,1,0,8,0,0,0,0,0,77,3
7288,3301306,CASIMIRO DE ABREU,2020,8,202008,INTERIOR,3,0,0,3,0,3,4,11,2,3,4,2,1,0,3,2,0,1,0,1,0,0,0,0,0,7,1,2,0,0,0,9,12,0,0,0,7,11,1,9,1,2,14,4,2,0,11,0,0,0,0,0,120,3
7289,3301405,CONCEIÇÃO DE MACABU,2020,8,202008,INTERIOR,0,0,0,0,0,0,0,4,1,0,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,6,0,0,0,3,2,0,2,0,0,3,0,2,0,1,1,0,0,0,0,42,3
7290,3301504,CORDEIRO,2020,8,202008,INTERIOR,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,5,9,4,4,1,1,7,2,5,0,10,0,0,0,0,0,63,3
7291,3301603,DUAS BARRAS,2020,8,202008,INTERIOR,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,2,0,0,0,0,1,1,0,0,1,4,1,0,0,5,0,1,0,0,0,30,3
7292,3301702,DUQUE DE CAXIAS,2020,8,202008,BAIXADA FLUMINENSE,16,1,3,20,6,26,16,212,35,15,47,300,75,58,433,242,62,6,1,0,0,0,4,0,94,842,75,36,7,19,1,139,277,0,5,1,118,27,12,15,0,98,98,10,55,0,170,9,1,0,0,0,2283,3
7293,3301801,ENGENHEIRO PAULO DE FRONTIN,2020,8,202008,INTERIOR,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,4,0,0,0,2,19,17,2,0,0,4,0,3,0,1,0,0,0,0,0,46,3
7294,3301850,GUAPIMIRIM,2020,8,202008,BAIXADA FLUMINENSE,2,0,0,2,0,2,0,15,1,0,16,3,2,0,5,2,0,0,1,0,0,0,1,0,0,9,3,0,0,0,0,7,10,0,0,0,8,4,0,4,0,1,7,3,7,0,15,1,0,0,0,0,123,3
7295,3301876,IGUABA GRANDE,2020,8,202008,INTERIOR,0,0,0,0,0,0,1,14,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,1,12,17,0,2,0,4,1,0,1,0,0,2,0,5,0,10,0,0,0,0,0,72,3
7296,3301900,ITABORAÍ,2020,8,202008,INTERIOR,3,0,0,3,0,3,5,48,13,3,34,61,10,2,73,28,6,7,1,0,0,0,2,0,13,130,13,8,0,2,0,65,88,0,1,0,34,16,0,14,2,12,40,4,7,0,43,3,1,0,0,0,484,3
7297,3302007,ITAGUAÍ,2020,8,202008,BAIXADA FLUMINENSE,4,0,0,4,1,5,2,39,5,0,14,15,6,1,22,5,2,7,1,0,0,0,0,0,1,38,7,9,0,1,0,56,73,0,1,0,21,1,1,0,0,3,14,1,5,0,34,5,0,0,0,0,296,3
7298,3302056,ITALVA,2020,8,202008,INTERIOR,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,2,10,8,4,1,0,3,0,0,0,6,1,1,0,0,0,33,3
7299,3302106,ITAOCARA,2020,8,202008,INTERIOR,1,0,0,1,0,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,6,0,0,0,4,5,3,2,0,0,4,0,5,0,10,0,0,0,0,0,65,3
7300,3302205,ITAPERUNA,2020,8,202008,INTERIOR,6,0,0,6,0,6,6,28,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,2,1,24,33,0,0,0,8,151,134,18,1,1,42,0,7,0,27,0,1,0,0,0,376,3
7301,3302254,ITATIAIA,2020,8,202008,INTERIOR,2,0,0,2,0,2,6,9,1,0,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,10,11,0,1,0,3,5,3,2,0,0,15,0,11,1,6,0,0,0,0,0,127,3
7302,3302270,JAPERI,2020,8,202008,BAIXADA FLUMINENSE,6,0,0,6,0,6,2,22,4,1,13,10,2,1,13,7,1,0,0,0,0,0,0,0,7,28,10,5,1,2,0,6,24,0,0,0,8,5,1,3,1,6,3,0,7,0,14,1,0,0,0,0,179,3
7303,3302304,LAJE DO MURIAÉ,2020,8,202008,INTERIOR,1,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4,0,3,1,1,6,0,0,0,0,0,0,0,0,0,20,3
7304,3302403,MACAÉ,2020,8,202008,INTERIOR,5,0,0,5,0,5,12,41,9,3,14,27,5,0,32,5,0,3,1,0,0,0,0,1,2,44,6,4,2,1,13,41,67,0,3,0,53,31,5,25,1,1,62,14,7,0,41,3,0,0,0,0,528,3
7305,3302452,MACUCO,2020,8,202008,INTERIOR,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,2,0,0,1,1,0,0,0,2,0,0,0,0,0,15,3
7306,3302502,MAGÉ,2020,8,202008,BAIXADA FLUMINENSE,7,0,0,7,0,7,6,97,9,0,22,19,16,2,37,13,1,5,0,0,0,0,3,0,4,63,13,5,1,6,2,48,75,0,0,0,49,13,3,7,3,11,24,2,10,1,59,6,2,0,0,0,547,3
7307,3302601,MANGARATIBA,2020,8,202008,INTERIOR,2,0,0,2,0,2,5,15,2,0,4,3,2,0,5,0,0,0,0,0,0,0,1,0,0,6,8,0,0,3,0,11,22,0,1,0,9,9,4,4,1,1,17,0,6,0,25,1,1,0,0,0,160,3
7308,3302700,MARICÁ,2020,8,202008,GRANDE NITERÓI,3,0,1,4,0,4,4,44,0,1,22,17,8,0,25,4,1,0,1,0,0,0,0,0,5,36,6,7,4,6,0,51,74,0,1,0,29,6,2,4,0,7,21,2,8,0,44,11,0,1,0,0,484,3
7309,3302809,MENDES,2020,8,202008,INTERIOR,1,0,0,1,0,1,0,8,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,6,7,6,1,1,0,2,0,4,0,7,1,0,0,0,0,73,3
7310,3302858,MESQUITA,2020,8,202008,BAIXADA FLUMINENSE,2,0,0,2,0,2,0,69,2,0,18,72,29,6,107,22,4,6,1,0,0,0,1,0,5,146,11,10,3,3,0,22,49,0,0,0,35,3,1,1,1,9,12,1,9,0,50,5,0,0,0,0,471,3
7311,3302908,MIGUEL PEREIRA,2020,8,202008,INTERIOR,1,0,0,1,0,1,0,4,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,9,0,0,0,7,19,16,2,1,1,2,0,0,0,16,0,0,0,0,0,102,3
7312,3303005,MIRACEMA,2020,8,202008,INTERIOR,0,0,0,0,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,2,7,0,0,0,2,53,37,16,0,0,12,1,7,0,14,2,0,0,0,0,116,3
7313,3303104,NATIVIDADE,2020,8,202008,INTERIOR,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4,4,0,0,0,2,5,5,0,0,0,0,0,3,0,4,0,0,0,0,0,35,3
7314,3303203,NILÓPOLIS,2020,8,202008,BAIXADA FLUMINENSE,0,0,0,0,0,0,1,30,3,1,13,54,22,8,84,39,3,9,2,0,0,0,1,2,22,162,11,6,0,4,1,37,59,0,0,0,53,2,1,1,0,4,17,2,8,0,28,1,0,0,0,0,484,3
7315,3303302,NITERÓI,2020,8,202008,GRANDE NITERÓI,2,0,0,2,6,8,15,114,14,5,112,79,19,7,105,41,12,6,2,0,0,0,3,0,41,210,50,30,3,14,6,258,361,0,8,0,247,34,15,20,1,32,88,6,61,0,135,7,1,0,0,0,1769,3
7316,3303401,NOVA FRIBURGO,2020,8,202008,INTERIOR,2,0,0,2,0,2,6,66,4,2,21,1,2,0,3,0,0,0,1,0,0,0,0,0,1,5,4,0,1,2,0,15,22,0,1,0,16,48,12,34,2,3,58,12,18,0,66,0,0,0,0,0,370,3
7317,3303500,NOVA IGUAÇU,2020,8,202008,BAIXADA FLUMINENSE,10,0,1,11,1,12,5,320,34,4,102,187,101,25,313,101,22,16,5,0,0,0,9,0,49,515,59,21,5,22,2,156,265,0,3,0,141,35,32,4,0,32,99,5,62,0,259,12,0,1,0,0,2293,3
7318,3303609,PARACAMBI,2020,8,202008,BAIXADA FLUMINENSE,1,0,0,1,0,1,0,10,3,0,4,2,1,0,3,0,0,0,1,0,0,0,0,0,0,4,4,2,0,2,0,3,11,0,0,0,5,4,2,2,0,0,2,0,2,1,17,1,0,0,0,0,77,3
7319,3303708,PARAÍBA DO SUL,2020,8,202008,INTERIOR,0,0,0,0,0,0,0,11,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,2,0,7,9,0,0,0,7,21,11,8,3,0,12,0,11,0,15,0,0,0,0,0,121,3
7320,3303807,PARATY,2020,8,202008,INTERIOR,1,0,0,1,2,3,4,12,1,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,12,15,0,0,0,4,22,10,11,1,1,31,4,1,0,25,0,1,0,0,0,118,3
7321,3303856,PATY DO ALFERES,2020,8,202008,INTERIOR,0,0,0,0,0,0,0,6,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,4,0,0,0,4,10,6,4,0,0,5,0,3,0,13,0,0,0,0,0,78,3
7322,3303906,PETRÓPOLIS,2020,8,202008,INTERIOR,1,0,0,1,0,1,1,114,11,4,32,9,2,0,11,1,1,3,1,0,0,0,0,0,0,17,9,3,6,10,0,62,90,0,2,0,89,86,32,40,18,8,80,9,42,0,116,3,0,0,0,0,792,3
7323,3303955,PINHEIRAL,2020,8,202008,INTERIOR,0,0,0,0,0,0,3,14,2,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,2,3,0,0,0,3,8,5,3,1,0,5,0,2,1,5,2,0,0,0,0,61,3
7324,3304003,PIRAÍ,2020,8,202008,INTERIOR,0,0,0,0,0,0,0,13,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,7,7,0,0,0,2,28,28,0,0,1,3,0,3,0,8,0,0,0,0,0,94,3
7325,3304102,PORCIÚNCULA,2020,8,202008,INTERIOR,0,0,0,0,0,0,0,3,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,6,7,0,0,0,2,18,15,3,0,0,5,0,0,0,3,0,0,0,0,0,49,3
7326,3304110,PORTO REAL,2020,8,202008,INTERIOR,0,0,0,0,0,0,0,8,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,5,0,0,0,4,8,1,7,0,0,10,2,4,0,9,0,0,0,0,0,60,3
7327,3304128,QUATIS,2020,8,202008,INTERIOR,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,3,0,0,0,2,1,0,1,0,0,1,0,0,0,5,0,0,0,0,0,22,3
7328,3304144,QUEIMADOS,2020,8,202008,BAIXADA FLUMINENSE,2,0,1,3,0,3,2,69,7,1,15,33,8,5,46,10,3,5,0,0,0,0,0,0,3,67,8,5,0,0,1,23,37,0,3,0,44,6,1,5,0,6,21,3,7,1,33,7,0,0,0,0,357,3
7329,3304151,QUISSAMÃ,2020,8,202008,INTERIOR,0,0,0,0,0,0,0,10,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,8,2,0,1,1,0,4,0,0,0,13,1,0,0,0,0,62,3
7330,3304201,RESENDE,2020,8,202008,INTERIOR,2,0,0,2,2,4,6,32,2,0,12,1,2,0,3,1,0,2,0,0,0,0,0,0,1,7,0,3,1,3,0,39,46,0,4,0,18,25,3,19,4,4,34,10,9,0,32,1,0,0,0,0,377,3
7331,3304300,RIO BONITO,2020,8,202008,INTERIOR,1,0,0,1,0,1,0,12,0,1,10,1,0,0,1,2,0,0,0,0,0,0,0,0,1,4,4,0,0,0,0,10,14,0,1,0,6,13,4,8,1,3,7,1,6,0,6,0,0,0,0,0,120,3
7332,3304409,RIO CLARO,2020,8,202008,INTERIOR,0,0,0,0,0,0,0,7,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,3,2,2,0,0,0,3,0,2,0,4,0,0,0,0,0,44,3
7333,3304508,RIO DAS FLORES,2020,8,202008,INTERIOR,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,8,5,2,1,0,0,0,1,0,3,0,0,0,0,0,30,3
7334,3304524,RIO DAS OSTRAS,2020,8,202008,INTERIOR,4,0,0,4,0,4,4,30,8,1,8,23,2,0,25,4,0,2,1,0,0,0,1,0,5,38,12,8,1,7,3,64,95,0,2,0,54,16,2,12,2,10,43,5,9,0,63,2,0,1,0,0,483,3
7335,3304557,RIO DE JANEIRO,2020,8,202008,CAPITAL,63,1,3,67,12,79,106,1565,132,48,702,1918,682,407,3007,788,163,104,15,1,3,2,39,12,595,4729,562,452,289,517,79,3481,5380,0,52,1,2622,436,261,153,26,733,1018,105,718,21,1515,130,12,0,0,1,24045,3
7336,3304607,SANTA MARIA MADALENA,2020,8,202008,INTERIOR,2,0,0,2,0,2,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,2,0,0,0,2,0,0,0,0,0,20,3
7337,3304706,SANTO ANTÔNIO DE PÁDUA,2020,8,202008,INTERIOR,1,0,0,1,0,1,0,15,1,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,1,12,15,0,0,0,2,19,11,8,0,3,5,4,6,1,13,0,0,0,0,0,130,3
7338,3304755,SÃO FRANCISCO DE ITABAPOANA,2020,8,202008,INTERIOR,1,0,0,1,0,1,4,6,3,1,3,0,2,0,2,1,0,0,0,0,0,0,0,0,1,4,0,1,0,0,0,19,20,0,0,0,3,19,10,9,2,0,21,2,2,0,8,1,0,0,0,0,92,3
7339,3304805,SÃO FIDÉLIS,2020,8,202008,INTERIOR,0,0,0,0,0,0,0,4,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,1,1,9,11,0,1,0,4,35,18,13,6,0,14,4,1,0,11,0,0,0,0,0,95,3
7340,3304904,SÃO GONÇALO,2020,8,202008,GRANDE NITERÓI,31,0,0,31,10,41,8,150,16,19,106,253,67,26,346,150,82,20,1,0,0,1,5,0,148,753,57,20,2,19,0,216,314,0,8,0,155,16,4,12,0,113,104,4,41,0,112,10,1,0,0,0,2169,3
7341,3305000,SÃO JOÃO DA BARRA,2020,8,202008,INTERIOR,1,0,0,1,0,1,1,9,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,43,46,0,0,0,5,16,6,7,6,0,17,1,8,0,13,0,0,0,0,0,126,3
7342,3305109,SÃO JOÃO DE MERITI,2020,8,202008,BAIXADA FLUMINENSE,6,0,0,6,5,11,5,107,20,3,28,180,81,92,353,96,20,10,0,0,2,0,4,0,110,595,32,12,0,10,0,113,167,0,3,0,122,11,3,4,4,38,37,4,23,1,106,4,0,0,0,0,1480,3
7343,3305133,SÃO JOSÉ DE UBÁ,2020,8,202008,INTERIOR,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,8,3
7344,3305158,SÃO JOSÉ DO VALE DO RIO PRETO,2020,8,202008,INTERIOR,0,0,0,0,0,0,1,6,3,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,7,6,1,0,0,6,0,1,0,16,1,0,0,0,0,62,3
7345,3305208,SÃO PEDRO DA ALDEIA,2020,8,202008,INTERIOR,2,0,0,2,0,2,3,12,2,1,8,5,5,0,10,2,0,1,0,0,0,0,0,0,0,13,4,2,0,3,0,19,28,0,0,0,16,19,2,15,2,2,23,5,9,0,19,2,0,1,0,0,189,3
7346,3305307,SÃO SEBASTIÃO DO ALTO,2020,8,202008,INTERIOR,0,0,0,0,0,0,0,2,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,2,0,0,0,2,0,0,0,7,0,0,0,0,0,20,3
7347,3305406,SAPUCAIA,2020,8,202008,INTERIOR,0,0,0,0,0,0,1,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,1,0,0,0,1,20,18,3,0,0,4,0,8,0,10,0,0,0,0,0,68,3
7348,3305505,SAQUAREMA,2020,8,202008,INTERIOR,1,0,0,1,1,2,0,31,6,2,18,7,7,0,14,2,0,1,0,0,0,0,0,0,2,19,4,0,0,3,0,32,39,0,1,0,19,14,5,9,1,5,14,3,6,0,29,1,0,0,0,0,263,3
7349,3305554,SEROPÉDICA,2020,8,202008,BAIXADA FLUMINENSE,4,0,0,4,0,4,1,12,5,1,9,7,5,0,12,3,3,1,0,0,0,0,0,0,3,22,2,1,0,2,0,25,30,0,0,0,10,2,1,1,0,3,10,0,5,0,22,1,0,0,0,0,187,3
7350,3305604,SILVA JARDIM,2020,8,202008,INTERIOR,0,0,0,0,0,0,0,11,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,4,8,0,0,0,4,2,1,1,0,1,4,0,3,0,16,0,0,0,0,0,55,3
7351,3305703,SUMIDOURO,2020,8,202008,INTERIOR,0,0,0,0,0,0,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,7,7,0,0,0,3,0,6,0,7,0,0,0,0,0,42,3
7352,3305752,TANGUÁ,2020,8,202008,INTERIOR,0,0,0,0,1,1,0,6,0,1,0,3,1,0,4,1,0,1,0,0,0,0,0,0,0,6,0,0,0,1,3,7,11,0,0,0,5,1,0,1,0,3,3,0,1,0,7,0,0,0,0,0,52,3
7353,3305802,TERESÓPOLIS,2020,8,202008,INTERIOR,3,0,0,3,0,3,6,61,6,2,26,3,0,1,4,0,0,0,0,0,0,0,0,0,1,5,3,2,0,3,0,29,37,0,1,0,24,39,12,24,7,4,63,5,26,4,71,3,0,0,0,0,467,3
